age,bodyssa,bodysss,clinssa,clinsss,disssa,dissss,gndssa,gndsss,headssa,headsss,height,kd,legssa,legsss,pas,reach,rev,ssa,sss,sub,tda,tds,tsa,tss,winner
4.61369863,3,-1,5,4,5,6,3,2,14,15,-2,0,-4,-2,1,-6,1,13,12,0,2,1,14,12,0
2.520547945,0,-1,-1,-1,-8,33,-6,-5,1,38,0,2,-16,-10,0,4,0,-15,27,1,-5,0,-2,37,0
7.515068493,18,12,30,22,29,-4,0,0,35,2,0,0,6,4,0,2,0,59,18,0,6,0,98,50,0
-5.556164384,8,9,16,8,28,21,2,2,33,19,-3,0,5,3,-1,-4,-1,46,31,0,-6,-2,73,55,1
2.591780822,5,5,7,2,50,23,1,1,31,0,1,0,22,21,0,1,0,58,26,0,-9,-2,58,26,0
-5.44109589,0,1,-2,0,-8,0,68,36,59,36,-1,0,-1,-1,10,-2,10,58,36,0,12,8,165,131,0
-0.054794521,-30,-13,-2,-1,-20,9,3,3,1,16,0,1,10,8,0,1,0,-19,11,0,1,0,-19,11,0
-2.693150685,-1,0,0,0,-5,0,0,0,-3,0,4,0,-1,0,1,3,1,-5,0,1,-1,0,-5,0,1
-3.879452055,2,-3,1,0,173,29,7,4,147,11,-1,0,32,25,0,-2,0,181,33,0,1,0,185,37,1
8.994520548,-2,0,0,0,-2,6,17,8,19,14,0,-1,-2,0,2,-1,2,15,14,2,-4,-1,19,18,0
-0.328767123,-6,-6,-9,-6,17,18,-2,0,11,18,-3,0,1,0,-1,-1,-1,6,12,0,-4,-2,-4,1,1
-3.868493151,-1,-3,14,10,5,32,8,6,29,52,-6,0,-1,-1,1,-4,1,27,48,0,2,0,55,73,0
9.854794521,2,-1,0,0,3,-2,0,0,-5,-2,0,0,6,1,2,2,2,3,-2,1,-1,1,-3,-8,0
-1.830136986,3,3,7,9,-23,1,9,5,-19,4,-1,1,9,8,7,-2,7,-7,15,-1,0,2,9,23,0
-8.079452055,-7,-3,-12,-9,17,5,-4,-3,4,-9,3,1,4,5,0,-1,0,1,-7,-1,0,-1,-6,-13,0
-6.452054795,2,-3,0,-1,34,-3,11,-2,43,-3,-1,0,0,0,0,1,0,45,-6,0,-7,1,49,-6,1
1.452054795,2,4,-1,0,-20,-12,8,4,-9,-8,0,0,-6,-4,0,1,0,-13,-8,0,3,1,-9,-3,0
-1.131506849,-3,-6,2,0,-25,-7,-4,-5,-34,-15,0,0,10,9,1,-3,1,-27,-12,0,7,5,-17,-5,1
-4.887671233,5,6,2,2,-3,5,1,1,-4,3,4,1,-1,-1,0,4,0,0,8,0,0,0,0,8,1
0.15890411,10,6,0,-8,-53,1,0,0,-58,-8,-5,0,-5,-5,0,-5,0,-53,-7,0,2,0,-41,3,0
7.128767123,0,4,-2,4,-10,-7,31,24,23,21,-3,0,-4,-4,3,-5,3,19,21,0,-1,2,72,75,0
2.969863014,0,-1,-5,-6,-54,-7,9,4,-60,-16,-8,0,10,8,0,-7,0,-50,-9,0,7,5,-49,-10,0
-2.345205479,19,14,54,45,-7,-5,0,0,48,40,4,0,-20,-14,0,-1,0,47,40,0,-14,1,88,68,0
-11.60273973,1,3,3,3,-2,-1,56,39,55,37,1,-1,1,1,-1,2,-1,57,41,0,3,1,81,63,1
-6.463013699,2,2,-3,-2,26,15,1,1,17,9,4,1,5,3,0,4,0,24,14,0,-2,-1,21,11,1
-2.252054795,0,-2,0,0,13,-4,5,2,37,13,-2,1,-19,-13,0,0,0,18,-2,0,-1,0,18,-2,0
-0.575342466,3,3,3,5,8,-2,8,8,15,8,1,0,1,0,2,-1,2,19,11,1,1,1,26,18,0
-10.91506849,4,1,17,11,16,6,0,0,28,15,-2,0,1,1,0,-1,0,33,17,0,0,0,33,17,1
1.279452055,3,2,-2,1,26,-8,-6,-3,11,-17,-1,1,4,5,0,0,0,18,-10,-1,-3,-1,20,-7,1
-0.095890411,18,7,6,7,66,34,1,1,20,16,-3,0,35,19,0,-4,0,73,42,0,5,0,75,44,0
4.106849315,28,34,6,8,129,135,-1,-1,48,50,5,0,58,58,-1,3,-1,134,142,0,-10,-2,127,136,0
0.197260274,-2,-3,-5,-5,3,-1,16,6,17,4,1,0,-1,-1,3,1,3,14,0,0,4,2,23,3,0
-4.153424658,-6,-3,-11,-5,-24,-7,-19,-9,-32,-10,-1,0,-16,-8,2,-1,2,-54,-21,2,10,4,-112,-63,0
-5.2,4,3,4,1,-2,8,7,9,7,16,-2,0,-2,-1,-4,-6,-4,9,18,-2,-6,-3,27,40,0
-2.6,-2,1,0,0,-12,14,4,3,-10,11,-1,1,4,5,0,1,0,-8,17,0,1,0,-7,18,1
-7.016438356,9,8,0,0,13,6,91,77,91,71,0,0,4,4,9,-1,9,104,83,1,5,5,141,117,0
-3.452054795,5,6,1,-1,18,6,-8,-6,6,-4,1,0,0,-3,4,5,4,11,-1,-1,5,1,16,-1,0
0.104109589,11,6,5,1,9,5,-1,0,-9,-8,-2,0,11,8,0,0,0,13,6,2,1,-4,14,8,0
6.978082192,4,4,10,7,4,9,21,12,19,13,-1,0,12,11,0,-3,0,35,28,0,1,3,104,87,0
-0.624657534,-5,-7,2,-3,-1,-13,-9,-10,-2,-19,0,0,-1,0,0,2,0,-8,-26,2,-1,-3,-33,-59,0
2.221917808,1,1,0,-3,-10,9,4,3,-25,-7,-3,1,18,15,2,-3,2,-6,9,0,-4,0,0,15,0
0.452054795,9,8,0,0,8,9,93,84,91,85,-2,0,1,0,4,2,4,101,93,2,2,2,241,227,0
-8.580821918,-1,0,0,0,-2,-2,1,1,3,2,2,1,-3,-3,1,2,1,-1,-1,2,0,0,-1,-1,1
7.550684932,-1,0,0,0,-1,-2,6,5,10,6,-3,1,-4,-3,0,-3,0,5,3,0,-1,0,6,4,0
-1.789041096,-6,-4,9,3,-36,-3,5,3,-13,8,1,1,-3,-1,0,-2,0,-22,3,0,-4,0,-24,2,0
-1.734246575,0,1,1,1,1,1,1,2,1,2,1,0,2,1,3,4,3,3,4,1,4,3,1,2,0
-4.131506849,-1,-1,-9,-5,-28,-13,10,5,-22,-9,-5,0,-4,-3,5,-8,5,-27,-13,1,6,5,47,58,0
1.465753425,8,1,0,0,14,8,16,13,15,14,1,0,7,6,1,6,1,30,21,1,3,1,175,156,1
-1.44109589,56,46,62,50,37,14,8,7,56,30,2,0,-5,-5,-2,5,-2,107,71,0,-5,-1,164,124,0
-0.37260274,20,12,1,1,75,44,0,0,40,16,-2,0,16,17,0,-1,0,76,45,0,1,1,80,50,1
-1.945205479,-17,-12,-5,-3,6,-1,8,4,18,4,-2,0,8,8,8,0,8,9,0,-1,12,8,37,27,0
-4.030136986,3,1,1,0,6,6,6,3,20,14,1,1,-10,-6,0,5,0,13,9,0,0,0,16,11,1
-1.224657534,2,1,1,3,11,5,7,3,13,11,1,0,4,-1,3,-1,3,19,11,2,-6,0,37,30,0
4.895890411,1,0,0,0,14,11,0,0,12,10,0,1,1,1,0,-2,0,14,11,0,0,0,16,12,1
0.260273973,-2,1,2,2,-1,-1,4,4,7,3,-2,1,0,1,-1,-4,-1,5,5,0,-3,-1,5,5,0
-6.02739726,0,1,2,0,23,4,30,16,47,14,3,1,8,5,0,5,0,55,20,-1,-11,-3,60,26,1
4.97260274,-10,-4,0,1,53,16,11,10,65,22,2,1,9,9,2,2,2,64,27,0,2,2,67,30,1
-10.94520548,3,3,1,1,8,2,4,3,12,5,3,1,-2,-2,1,5,1,13,6,0,-1,0,13,6,1
0.306849315,17,7,10,4,92,48,0,0,41,6,-4,0,44,39,0,1,0,102,52,0,-3,0,108,57,0
1.490410959,9,5,9,5,13,5,42,34,62,44,0,0,-7,-5,10,-1,10,64,44,4,-1,1,78,58,1
-2.731506849,5,5,26,22,-14,-7,24,18,5,6,-3,0,26,22,8,-3,8,36,33,0,11,8,75,68,0
-0.02739726,31,7,2,2,22,19,0,0,-30,-1,-2,1,23,15,0,2,0,24,21,0,-6,-2,24,21,0
-1.369863014,-7,-9,-5,-8,-11,6,14,12,-1,13,-4,0,6,6,2,-7,2,-2,10,0,11,7,105,101,1
-5.016438356,5,4,10,8,25,11,0,0,26,12,-1,0,4,3,2,-4,2,35,19,1,4,2,40,27,1
-1.38630137,6,5,3,2,16,11,9,7,15,12,6,0,7,3,-1,2,-1,28,20,-1,0,0,27,18,0
-1.290410959,0,0,19,12,6,3,8,8,34,24,-4,0,-1,-1,2,-5,2,33,23,1,2,2,44,33,0
-2.049315068,1,-1,3,3,32,7,-4,0,26,8,3,-1,4,3,0,8,0,31,10,2,-1,-1,36,15,0
3.295890411,-4,-4,1,-4,-2,-4,14,6,17,2,-7,1,0,0,6,-3,6,13,-2,1,6,4,23,7,1
-5.783561644,10,5,2,1,29,13,0,0,15,3,5,1,6,6,0,0,0,31,14,0,1,0,27,11,1
-2.032876712,-1,3,11,9,19,12,5,5,34,21,2,0,2,2,1,3,1,35,26,0,4,1,50,40,1
-5.268493151,19,17,18,22,-19,15,-1,-1,-24,17,-2,0,3,2,-3,-4,-3,-2,36,0,-22,-1,-50,-1,1
-4.136986301,-20,-13,-1,-1,17,16,18,8,43,22,-1,1,11,14,0,2,0,34,23,1,7,4,-16,-16,0
0.915068493,16,9,-2,1,-4,3,0,0,-20,-6,0,-1,-2,1,1,2,1,-6,4,0,3,2,-42,-25,0
-4.005479452,-5,-4,-2,-3,-11,4,7,3,-1,8,0,2,0,0,0,-2,0,-6,4,0,-2,0,0,9,1
-3.950684932,1,1,2,2,0,0,13,11,15,12,-2,0,-1,0,1,1,1,15,13,0,6,5,20,18,0
4.457534247,1,1,5,5,-2,2,6,5,8,10,0,1,0,1,0,3,0,9,12,0,-2,0,9,12,0
-6.578082192,-2,-1,-1,-1,5,2,8,5,12,6,0,0,2,1,1,0,1,12,6,1,1,0,22,17,1
4.649315068,2,2,0,1,1,0,7,4,6,3,0,0,0,0,3,-2,3,8,5,2,2,2,60,49,1
4.734246575,-4,-6,2,2,-31,-2,4,3,-20,6,-1,1,-1,3,2,-1,2,-25,3,0,2,2,-23,5,1
-1.720547945,-15,-8,-8,-8,-11,-4,26,16,35,20,2,0,-13,-8,0,0,0,7,4,0,5,3,36,32,0
-1.783561644,3,2,4,3,36,27,8,7,42,33,2,0,3,2,1,4,1,48,37,1,-5,0,48,37,1
0.98630137,7,3,2,3,62,10,7,4,65,18,5,1,-1,-4,0,3,0,71,17,0,-2,-2,71,17,0
-4.210958904,0,0,0,0,4,4,10,6,14,10,3,2,0,0,0,-2,0,14,10,0,0,0,14,10,0
-4.082191781,3,2,1,-2,26,14,16,9,34,14,-2,2,6,5,2,-4,2,43,21,0,-1,1,48,25,1
3.317808219,-3,2,-1,0,-18,-4,0,0,-1,0,0,0,-15,-6,2,1,2,-19,-4,1,1,1,-19,-4,0
2.539726027,-2,-1,-5,-3,5,-5,22,18,23,10,4,0,1,1,5,4,5,22,10,2,3,3,71,49,0
-4.076712329,2,7,0,0,1,4,1,3,3,3,0,0,-3,-3,3,0,3,2,7,0,4,4,22,9,1
3.890410959,-1,-2,-8,-6,-7,4,1,-1,-9,1,2,0,-4,-2,1,0,1,-14,-3,2,-3,-2,-7,3,0
0.446575342,3,10,3,5,-9,19,6,3,3,21,-2,0,-6,-4,2,3,2,0,27,0,-1,2,-2,27,1
2.175342466,89,45,5,1,104,27,-2,-4,10,-29,-5,1,8,8,-4,0,-4,107,24,0,-9,-2,90,7,0
4.936986301,-3,-2,1,1,-27,16,24,17,-7,29,-3,0,8,7,4,-5,4,-2,34,0,2,2,39,73,1
-7.602739726,1,0,2,2,38,25,13,8,36,26,2,2,16,9,1,3,1,53,35,0,-2,1,57,39,1
4.978082192,-3,1,2,1,0,-19,30,16,21,-17,-5,0,14,14,2,-3,2,32,-2,0,8,4,34,-1,0
-2.545205479,1,0,-3,1,0,1,42,26,32,22,0,0,6,6,6,3,6,39,28,0,4,2,66,49,1
5.534246575,0,0,2,1,9,1,21,15,33,18,-2,1,-1,-1,0,2,0,32,17,0,0,0,32,17,1
0.561643836,-6,-2,0,-1,-2,2,7,6,14,12,3,1,-3,-3,2,1,2,5,7,0,-2,1,34,34,1
5.882191781,7,8,2,2,3,1,47,33,33,17,1,0,12,11,5,2,5,52,36,-2,6,4,131,93,1
-8.263013699,0,0,0,0,0,0,1,1,0,0,-4,0,1,1,1,-6,1,1,1,1,1,1,9,6,1
-6.060273973,0,0,0,0,-3,1,84,56,82,57,2,0,-1,0,4,5,4,81,57,0,5,5,104,79,1
4.512328767,-7,-6,1,1,60,11,0,0,55,8,-2,1,13,10,0,-3,0,61,12,0,-4,-1,61,12,0
-1.419178082,-5,-5,-2,-2,3,-6,5,5,19,10,0,1,-8,-8,0,-2,0,6,-3,0,-1,0,11,2,0
-2.569863014,-6,1,-4,2,-103,-7,-7,-1,-115,-14,-1,0,7,7,1,3,1,-114,-6,2,-1,0,-140,-31,0
8.745205479,-11,-9,-8,-6,-4,-19,12,4,41,11,-4,-1,-30,-23,2,0,2,0,-21,0,4,3,17,-6,1
-3.493150685,-2,-2,1,1,11,2,5,5,13,5,0,1,6,5,-1,2,-1,17,8,0,-1,-2,23,14,1
-1.219178082,-9,-4,1,0,-31,-11,2,2,-15,-2,1,1,-4,-3,0,-3,0,-28,-9,0,0,0,-28,-9,1
1.323287671,6,4,3,2,14,20,5,2,13,15,1,3,3,5,0,-1,0,22,24,0,2,0,32,32,1
1.060273973,2,2,1,1,3,4,8,5,9,7,0,0,1,1,2,-3,2,12,10,2,-1,0,31,19,1
0.8,10,11,7,6,15,22,8,6,21,24,2,0,-1,-1,-7,1,-7,30,34,1,-16,-8,-11,8,0
1.342465753,5,4,4,4,-19,4,29,17,-4,8,-5,0,13,13,0,-3,0,14,25,0,2,2,102,99,0
-0.556164384,1,3,11,11,-2,-11,2,2,22,15,-1,0,-12,-16,1,2,1,11,2,1,-4,0,21,11,0
-4.824657534,31,17,-5,-3,55,24,7,5,22,12,2,1,4,-3,0,-1,0,57,26,0,-4,0,47,24,0
-2.021917808,3,3,5,4,26,28,-22,-13,10,19,4,1,-4,-3,0,4,0,9,19,1,0,0,1,13,1
-6.561643836,7,5,0,0,6,6,5,4,2,4,2,0,2,1,0,1,0,11,10,1,-2,0,10,9,1
-3.61369863,2,2,6,4,-44,-4,46,34,8,33,-2,0,-2,-1,6,-7,6,8,34,0,11,8,17,46,0
-1.643835616,1,4,-2,-1,21,15,2,1,11,6,6,0,9,5,0,1,0,21,15,0,-1,-1,33,23,0
-0.961643836,3,2,0,0,-6,0,0,0,-10,-3,0,0,1,1,2,1,2,-6,0,1,1,1,0,5,0
2.090410959,3,3,-1,-1,-22,-4,5,3,-22,-3,0,1,1,-2,0,4,0,-18,-2,0,0,0,-18,-2,1
9.931506849,5,3,4,2,-37,-12,3,2,-23,0,0,1,-12,-11,0,0,0,-30,-8,0,0,0,-29,-8,1
1.583561644,-1,-1,-3,-2,-2,0,13,9,10,8,3,0,-1,0,1,7,1,8,7,0,3,2,15,11,1
-3.887671233,-2,1,4,2,-1,5,2,2,10,9,0,1,-3,-1,0,1,0,5,9,0,0,0,5,9,1
1.449315068,-2,-3,4,3,21,3,13,8,41,19,0,1,-1,-2,0,3,0,38,14,0,0,0,38,14,0
-0.279452055,4,3,5,4,-16,-6,2,0,10,4,-2,0,-23,-9,0,-2,0,-9,-2,0,-2,1,-9,-2,0
-0.810958904,-1,0,1,3,-4,6,5,1,0,5,0,1,3,5,1,1,1,2,10,0,2,1,-10,-2,1
5.608219178,6,6,7,7,2,0,62,43,63,43,3,1,2,1,5,6,5,71,50,-1,3,2,127,102,1
-3.290410959,10,5,1,3,68,17,9,7,54,14,0,0,14,8,-2,-3,-2,78,27,-2,-2,-2,117,59,0
-5.471232877,7,4,-2,-1,-6,-4,1,0,-7,-3,11,0,-7,-6,4,10,4,-7,-5,1,3,2,-13,-9,1
-2.383561644,-9,-7,-7,-7,-4,-3,-16,-12,-14,-11,1,1,-4,-4,3,4,3,-27,-22,2,-6,-5,-22,-16,0
-4.104109589,15,14,3,5,86,38,0,0,60,17,2,1,14,12,0,3,0,89,43,0,1,1,91,45,0
0.301369863,0,0,3,3,-9,-4,7,7,-1,4,1,0,2,2,5,-4,5,1,6,2,17,7,19,27,1
-4.2,5,6,-8,-8,-25,8,27,24,-17,10,-2,0,6,8,3,-1,3,-6,24,0,10,6,5,36,1
3.202739726,7,3,-1,0,15,1,-2,6,4,4,-2,1,1,0,-1,-1,-1,12,7,2,-4,-2,12,6,1
1.394520548,-3,2,-7,-3,3,22,0,0,16,30,2,0,-17,-13,0,1,0,-4,19,0,1,0,-9,15,1
7.936986301,-10,-8,-7,-3,-7,-20,-13,-6,-11,-15,2,0,-6,-6,-3,2,-3,-27,-29,0,-5,-1,-99,-81,1
7.643835616,8,4,-3,-4,23,10,20,15,27,15,-2,0,5,2,0,0,0,40,21,0,1,0,47,28,0
-9.293150685,1,0,-1,-1,16,-1,21,8,36,7,4,0,-1,-1,3,5,3,36,6,-1,7,2,164,98,1
4.82739726,-6,-4,15,15,11,7,3,0,27,17,-1,0,8,9,0,-3,0,29,22,0,0,0,53,41,1
7.2,10,10,14,14,-6,-8,32,18,32,17,-3,0,-2,-3,1,-1,1,40,24,1,-1,-1,52,33,1
-0.947945205,1,2,-9,-4,10,7,3,3,6,4,-2,1,-3,0,0,-7,0,4,6,0,1,0,3,5,1
2.060273973,-8,1,4,4,-23,0,4,3,-5,7,-5,0,-2,-1,1,-3,1,-15,7,0,11,3,-20,4,0
11.67123288,0,0,0,0,1,1,9,6,12,9,-11,1,-2,-2,0,-12,0,10,7,0,0,0,10,7,1
9.745205479,0,0,0,0,-4,0,17,13,13,13,-2,0,0,0,10,-8,10,13,13,1,2,2,52,45,0
0.578082192,-3,4,8,8,-26,6,27,18,8,29,3,-1,4,-1,1,2,1,9,32,1,1,0,63,76,1
-5.895890411,-6,-3,-1,1,-3,3,32,23,41,36,4,0,-7,-6,1,2,1,28,27,0,5,1,19,18,1
-5.320547945,13,6,8,5,10,2,3,0,-4,-9,0,0,12,10,2,2,2,21,7,0,6,5,36,17,0
-9.084931507,10,8,10,9,54,29,9,7,31,12,3,0,32,25,3,11,3,73,45,2,5,2,79,50,0
3.542465753,4,2,0,0,13,6,2,2,12,8,0,1,-1,-2,0,2,0,15,8,0,1,0,15,8,0
-0.912328767,14,8,-2,-1,-16,5,13,8,-8,13,-2,1,-11,-9,5,-2,5,-5,12,0,7,5,0,10,1
-6.216438356,-3,-2,0,0,-2,-5,0,0,4,-1,5,1,-3,-2,0,5,0,-2,-5,0,0,0,-1,-4,1
-3.4,4,4,11,9,-8,-5,-15,-9,-13,-9,2,0,-3,0,4,3,4,-12,-5,3,7,2,12,19,0
2.180821918,16,15,8,7,30,30,1,0,17,19,-2,1,6,3,0,0,0,39,37,0,4,0,40,37,1
-1.750684932,-5,2,0,2,-36,6,38,26,10,35,-2,0,-3,-3,3,-1,3,2,34,0,3,2,12,44,1
2.58630137,6,6,11,10,-114,-12,7,6,-106,-5,2,0,4,3,-1,0,-1,-96,4,1,6,1,-98,3,0
2.44109589,4,1,-6,-4,-9,-6,5,3,-11,-5,3,0,-3,-3,2,2,2,-10,-7,0,5,8,-6,-4,0
-3.893150685,0,0,0,0,3,2,1,1,2,1,-2,0,2,2,2,-2,2,4,3,2,2,1,5,5,1
3.791780822,6,4,-7,-6,-27,11,-7,-5,-51,-8,0,0,4,4,0,1,0,-41,0,0,0,1,-45,-1,0
-0.715068493,-19,-10,9,4,-21,-1,1,0,13,20,-1,1,-5,-7,0,-1,0,-11,3,0,0,0,-5,9,1
8.189041096,1,0,-1,-1,6,1,6,5,10,4,-2,0,0,1,-5,-6,-5,11,5,-7,-1,0,11,3,1
-1.942465753,0,0,11,6,8,6,15,9,35,22,6,2,-1,-1,0,5,0,34,21,0,-4,0,38,25,1
-1.821917808,9,10,0,1,6,8,8,3,-2,-3,4,0,7,5,0,3,0,14,12,0,-1,0,11,9,1
-9.863013699,14,11,7,3,18,36,7,6,23,34,6,2,-5,0,2,5,2,32,45,0,1,1,32,46,0
-7.120547945,-1,-1,0,0,2,1,6,6,7,6,0,1,2,2,1,-3,1,8,7,0,0,0,8,7,1
-2.257534247,-1,0,6,4,22,9,15,12,45,26,0,-1,-1,-1,0,0,0,43,25,-1,1,1,43,25,1
4.923287671,29,24,6,5,-18,17,9,7,-33,2,-4,1,1,3,0,-7,0,-3,29,0,1,1,-2,30,0
-6.016438356,10,7,2,2,11,47,0,0,1,41,0,0,2,1,0,2,0,13,49,0,-3,0,12,48,1
3.271232877,-10,-8,-23,-18,20,13,-5,-5,-8,-9,0,0,10,7,9,0,9,-8,-10,-3,15,4,3,-4,0
2.556164384,1,2,-4,-1,8,-8,5,5,16,3,4,0,-8,-9,3,3,3,9,-4,-1,2,0,22,5,0
2.364383562,3,2,0,0,-5,-4,0,0,-3,-2,-4,1,-5,-4,0,-6,0,-5,-4,0,0,0,-5,-4,0
-12.45753425,4,5,-3,-2,-2,1,21,16,12,9,-3,0,0,1,5,-5,5,16,15,4,5,5,26,17,0
2.62739726,12,8,-2,0,31,-15,0,0,11,-21,-3,0,6,-2,1,-2,1,29,-15,0,2,1,34,-10,1
-1.964383562,0,0,0,0,2,3,9,7,12,10,1,1,-1,0,0,-2,0,11,10,0,0,0,11,10,0
-0.030136986,5,4,8,5,22,22,22,17,37,30,-5,1,10,10,1,-2,1,52,44,0,3,1,97,84,0
-2.871232877,0,0,0,0,-1,-1,49,28,49,28,-3,0,-1,-1,4,-3,4,48,27,0,1,1,80,50,1
0.049315068,-14,-7,-1,-3,-39,-27,16,13,3,2,-2,0,-13,-12,2,-5,2,-24,-17,0,9,3,59,60,1
13.07671233,0,0,0,0,4,4,-8,-4,-7,-3,-1,0,3,3,-3,3,-3,-4,0,1,-1,-1,-12,-7,1
1.265753425,-4,0,-8,-1,4,12,3,4,1,13,0,0,2,2,2,0,2,-1,15,0,7,5,-11,6,1
1.263013699,0,0,0,0,4,2,0,2,6,5,-1,2,-2,-1,0,-4,0,4,4,0,0,0,7,7,0
5.156164384,-12,-4,4,1,71,63,0,0,76,53,-1,0,11,15,0,2,0,75,64,0,-3,0,76,65,0
-1.109589041,0,0,0,0,4,3,0,0,3,3,-1,0,1,0,0,2,0,4,3,1,-1,0,4,3,1
-3.276712329,-5,-5,0,0,-35,-16,0,0,-35,-19,3,0,5,8,0,2,0,-35,-16,1,5,2,-31,-13,0
6.687671233,1,0,0,0,-1,3,4,2,2,5,1,0,0,0,4,4,4,3,5,0,8,5,10,4,0
-4.334246575,-14,-2,-3,-2,-45,2,24,12,-30,-2,-3,0,20,16,0,0,0,-24,12,0,10,5,-15,18,0
1.024657534,4,4,11,6,11,13,8,3,20,13,1,1,6,5,0,-2,0,30,22,0,0,0,30,22,0
-5.646575342,11,5,0,-1,32,15,-3,-2,25,9,1,0,-7,-2,-1,1,-1,29,12,0,-2,0,29,14,1
-0.512328767,-1,0,0,0,0,0,-7,-4,-7,-4,-3,0,1,0,0,-5,0,-7,-4,3,-1,-1,-10,-5,1
3.054794521,-4,-2,5,7,-7,-9,4,2,12,7,6,0,-6,-5,1,5,1,2,0,0,-3,-2,9,7,0
-0.04109589,0,-1,5,2,34,4,0,0,40,5,-3,0,-1,2,1,1,1,39,6,1,-2,-1,53,20,0
-1.435616438,1,0,0,0,-12,-11,12,11,-5,-3,-3,0,4,3,7,-1,7,0,0,-1,5,3,21,15,1
-6.526027397,46,35,29,29,6,56,3,4,-15,46,-2,0,7,8,-1,3,-1,38,89,3,2,1,107,156,0
1.745205479,19,19,-2,-1,157,71,-6,-6,131,46,2,-1,-1,-1,1,1,1,149,64,0,2,1,129,46,1
3.915068493,1,1,7,8,-47,-13,16,7,-33,-3,-6,0,8,4,0,-4,0,-24,2,-1,14,6,70,94,0
-7.728767123,-5,-4,-4,-4,-21,-8,-3,-4,-20,-9,3,0,-3,-3,1,5,1,-28,-16,1,0,0,-6,6,1
-8.704109589,1,2,1,1,-4,-2,-1,0,-6,-3,1,0,1,0,-2,5,-2,-4,-1,1,-1,-2,-16,-10,0
-9.356164384,-6,-5,-3,-1,-6,7,-1,2,-12,4,-4,0,8,9,-3,1,-3,-10,8,0,-1,1,-40,-19,0
-0.605479452,-1,0,-2,0,1,1,0,0,-2,-1,4,0,2,2,1,5,1,-1,1,1,3,1,-1,1,0
11.99726027,3,5,-3,2,-17,-5,14,12,-9,4,1,0,0,0,0,-4,0,-6,9,0,0,1,-6,8,1
-4.901369863,-21,-12,-5,-5,-14,21,0,0,21,41,1,0,-19,-13,0,2,0,-19,16,0,-11,-2,-22,13,1
-5.57260274,3,3,9,8,4,3,3,2,14,11,-1,1,-1,-1,0,2,0,16,13,0,0,0,18,13,1
-0.202739726,-6,-2,1,-1,-34,1,1,0,-19,4,0,2,-7,-2,2,0,2,-32,0,1,0,0,-33,-1,0
-7.24109589,20,9,3,2,40,33,1,1,15,16,2,1,9,11,0,-1,0,44,36,0,-5,0,44,36,1
-3.616438356,-3,0,-2,0,-10,0,10,5,2,6,-1,0,-1,-1,3,0,3,-2,5,0,5,4,-6,-4,0
4.254794521,-17,-9,0,-2,-36,-13,9,8,4,13,-1,0,-14,-11,2,-2,2,-27,-7,-1,2,2,-55,-40,1
-6.939726027,0,0,0,0,0,1,0,0,-1,0,-2,0,1,1,0,-8,0,0,1,1,-1,0,0,1,0
-5.676712329,0,7,0,0,1,13,38,34,38,35,3,0,1,5,6,3,6,39,47,0,3,4,133,125,1
3.84109589,34,27,-1,-2,83,42,20,12,64,24,0,2,4,1,0,1,0,102,52,0,-3,-2,98,48,0
-4.128767123,-17,-18,3,2,-19,-13,13,12,18,23,-2,1,-4,-4,5,0,5,-3,1,-1,5,3,52,53,0
5.224657534,-6,-8,-1,-1,-42,-10,-5,-3,-30,0,0,0,-12,-6,0,-1,0,-48,-14,0,1,-1,-50,-16,1
-6.416438356,21,14,39,21,166,38,0,0,177,38,-1,0,7,7,0,0,0,205,59,0,1,0,206,60,1
2.701369863,2,2,-2,-2,1,0,3,1,1,-1,1,1,-1,-2,-1,0,-1,2,-1,0,-4,-2,-20,-17,0
0.78630137,-7,-6,-5,-1,15,6,14,12,37,27,-1,0,-6,-4,5,3,5,24,17,2,5,4,109,76,1
2.589041096,3,8,10,9,19,21,0,0,34,29,1,1,-8,-7,-1,0,-1,29,30,0,-15,-3,35,37,1
10.37808219,-2,-1,1,1,23,20,0,0,28,22,2,0,-2,0,0,2,0,24,21,0,0,0,20,18,0
-0.553424658,2,1,2,1,2,1,0,0,2,1,2,0,0,0,0,7,0,4,2,0,-1,-1,4,2,1
-7.309589041,-11,-11,-1,0,-26,-36,0,0,-1,-12,0,0,-15,-13,0,-1,0,-27,-36,2,1,0,-27,-36,0
8.4,-5,-5,-5,-6,-10,-3,7,5,-4,0,-1,1,1,1,0,1,0,-8,-4,0,0,0,-10,-6,1
-6.608219178,0,0,2,2,-1,0,14,9,15,11,1,2,0,0,0,0,0,15,11,0,0,0,16,12,1
1.802739726,11,4,13,12,55,42,0,0,54,48,0,0,3,2,0,-1,0,68,54,-1,0,-2,76,61,1
-4.509589041,1,1,5,3,26,15,12,5,44,22,0,3,-2,0,0,5,0,43,23,0,-3,0,47,28,1
3.512328767,1,-4,-4,-2,-2,13,2,2,-17,6,-1,0,12,11,2,-1,2,-4,13,1,-6,-1,8,25,0
4.547945205,12,6,-1,-3,35,10,-29,-22,-13,-27,-2,0,6,6,-1,-7,-1,5,-15,2,16,1,3,-16,0
10.32054795,2,1,-2,0,-57,-6,-17,-13,-65,-10,-2,0,-13,-10,1,-1,1,-76,-19,0,2,3,-77,-17,1
-5.298630137,-14,-3,0,0,39,0,11,5,89,27,-1,1,-25,-19,2,-1,2,50,5,0,0,0,53,8,0
